"geneid","strand","fiveprime","threeprime"
"Pc2109T1C00001377g0000020","-",114055,6193
"Pc2109T1C00001377g0000010","+",NA,6193
"Pc2109T1C00001377g0000030","+",114055,333
"Pc2109T1C00001377g0000040","+",333,4239
"Pc2109T1C00001377g0000060","-",992,3258
"Pc2109T1C00001377g0000050","+",4239,3258
"Pc2109T1C00001377g0000070","+",992,414
"Pc2109T1C00000109g0000070","-",241,1332
"Pc2109T1C00001377g0000080","+",414,119
"Pc2109T1C00001377g0000100","-",214,141
"Pc2109T1C00001377g0000090","+",119,141
"Pc2109T1C00001377g0000120","-",211,148
"Pc2109T1C00001377g0000110","+",214,148
"Pc2109T1C00001377g0000140","-",19847,3718
"Pc2109T1C00001377g0000130","+",211,3718
"Pc2109T1C00001377g0000150","-",713,19847
"Pc2109T1C00001377g0000160","-",99,713
"Pc2109T1C00001377g0000170","-",379,99
"Pc2109T1C00000109g0000080","-",22357,241
"Pc2109T1C00001377g0000180","+",379,247
"Pc2109T1C00001377g0000200","-",233,244
"Pc2109T1C00001377g0000190","+",247,244
"Pc2109T1C00001377g0000210","+",233,901
"Pc2109T1C00001377g0000220","-",148,901
"Pc2109T1C00001377g0000230","+",148,232
"Pc2109T1C00001377g0000240","-",525,232
"Pc2109T1C00001377g0000250","-",NA,525
"Pc2109T1C00001389g0000010","+",NA,6258
"Pc2109T1C00001389g0000020","-",742,6258
"Pc2109T1C00001389g0000030","+",742,43146
"Pc2109T1C00001389g0000040","-",277,43146
"Pc2109T1C00001389g0000050","+",277,330
"Pc2109T1C00001389g0000060","+",330,513
"Pc2109T1C00001389g0000070","+",513,1549
"Pc2109T1C00001389g0000090","-",611,1027
"Pc2109T1C00001389g0000080","+",1549,1027
"Pc2109T1C00001411g0000020","+",10288,4
"Pc2109T1C00001420g0000020","-",245,2244
"Pc2109T1C00001420g0000030","-",1242,245
"Pc2109T1C00000109g0000090","+",22357,75
"Pc2109T1C00001420g0000040","-",33047,1242
"Pc2109T1C00001420g0000050","-",2287,33047
"Pc2109T1C00001420g0000060","-",6828,2287
"Pc2109T1C00001420g0000070","-",736,6828
"Pc2109T1C00001420g0000080","-",1882,736
"Pc2109T1C00001420g0000090","-",6319,1882
"Pc2109T1C00001420g0000100","-",18693,6319
"Pc2109T1C00001420g0000110","+",18693,899
"Pc2109T1C00001420g0000120","-",2109,899
"Pc2109T1C00000109g0000100","+",75,1146
"Pc2109T1C00001420g0000130","+",2109,349
"Pc2109T1C00001420g0000140","+",349,242
"Pc2109T1C00001420g0000150","+",242,1878
"Pc2109T1C00001420g0000160","+",1878,1077
"Pc2109T1C00001420g0000170","-",7421,1077
"Pc2109T1C00001420g0000180","+",7421,1291
"Pc2109T1C00001420g0000200","-",0,7878
"Pc2109T1C00001420g0000190","+",1291,7878
"Pc2109T1C00001420g0000210","-",8453,0
"Pc2109T1C00001420g0000230","-",866,9984
"Pc2109T1C00001420g0000220","+",8453,9984
"Pc2109T1C00000109g0000110","+",1146,159
"Pc2109T1C00001420g0000240","-",3175,866
"Pc2109T1C00001420g0000250","+",3175,491
"Pc2109T1C00001420g0000270","-",1130,248
"Pc2109T1C00001420g0000260","+",491,248
"Pc2109T1C00001420g0000280","+",1130,157
"Pc2109T1C00001420g0000290","+",157,833
"Pc2109T1C00001420g0000300","-",6577,833
"Pc2109T1C00001420g0000310","-",764,6577
"Pc2109T1C00001420g0000320","+",764,91630
"Pc2109T1C00000109g0000120","+",159,7578
"Pc2109T1C00001420g0000340","-",84,12528
"Pc2109T1C00001420g0000330","+",91630,12528
"Pc2109T1C00001420g0000350","-",41,84
"Pc2109T1C00001420g0000360","-",2563,41
"Pc2109T1C00001420g0000370","-",3074,2563
"Pc2109T1C00001420g0000380","-",675,3074
"Pc2109T1C00001420g0000390","+",675,432
"Pc2109T1C00001420g0000400","-",1432,432
"Pc2109T1C00001420g0000410","-",692,1432
"Pc2109T1C00001420g0000420","-",252,692
"Pc2109T1C00001420g0000430","-",1865,252
"Pc2109T1C00000109g0000130","+",7578,14435
"Pc2109T1C00000109g0000140","-",15952,14435
"Pc2109T1C00001420g0000450","-",365,438
"Pc2109T1C00001420g0000440","+",1865,438
"Pc2109T1C00001420g0000460","-",11299,365
"Pc2109T1C00001420g0000470","-",NA,11299
"Pc2109T1C00001443g0000010","+",NA,634
"Pc2109T1C00001443g0000020","+",634,3810
"Pc2109T1C00001443g0000030","-",276,3810
"Pc2109T1C00001443g0000040","-",245,276
"Pc2109T1C00001443g0000050","+",245,1500
"Pc2109T1C00001443g0000060","+",1500,56
"Pc2109T1C00000109g0000150","-",2581,15952
"Pc2109T1C00001443g0000080","-",7017,257
"Pc2109T1C00001443g0000070","+",56,257
"Pc2109T1C00001443g0000090","-",715,7017
"Pc2109T1C00001443g0000100","-",5340,715
"Pc2109T1C00001443g0000110","-",2578,5340
"Pc2109T1C00001443g0000130","-",577,4273
"Pc2109T1C00001443g0000120","+",2578,4273
"Pc2109T1C00001443g0000140","+",577,2633
"Pc2109T1C00001443g0000150","-",NA,2633
"Pc2109T1C00001463g0000020","-",1280,5842
"Pc2109T1C00001463g0000010","+",NA,5842
"Pc2109T1C00001463g0000030","-",44560,1280
"Pc2109T1C00000012g0000260","+",9411,18270
"Pc2109T1C00001463g0000040","-",2113,44560
"Pc2109T1C00001463g0000050","-",705,2113
"Pc2109T1C00001463g0000060","-",347,705
"Pc2109T1C00001463g0000080","-",231,535
"Pc2109T1C00001463g0000070","+",347,535
"Pc2109T1C00001463g0000090","-",NA,231
"Pc2109T1C00001464g0000010","+",NA,233
"Pc2109T1C00001464g0000020","+",233,5230
"Pc2109T1C00001464g0000030","+",5230,1536
"Pc2109T1C00001464g0000040","-",838,1536
"Pc2109T1C00001464g0000050","-",752,838
"Pc2109T1C00000109g0000160","+",2581,6155
"Pc2109T1C00000109g0000170","-",187,6155
"Pc2109T1C00001464g0000060","-",795,752
"Pc2109T1C00001464g0000070","-",1694,795
"Pc2109T1C00001464g0000080","-",750,1694
"Pc2109T1C00001464g0000090","-",1021,750
"Pc2109T1C00001464g0000100","-",206,1021
"Pc2109T1C00001464g0000110","-",1010,206
"Pc2109T1C00001464g0000120","+",1010,2726
"Pc2109T1C00001464g0000130","+",2726,2547
"Pc2109T1C00001464g0000150","-",1039,176
"Pc2109T1C00001464g0000140","+",2547,176
"Pc2109T1C00001464g0000170","-",185,320
"Pc2109T1C00001464g0000160","+",1039,320
"Pc2109T1C00001464g0000180","-",553,185
"Pc2109T1C00001464g0000190","-",933,553
"Pc2109T1C00001464g0000200","+",933,690
"Pc2109T1C00001464g0000220","-",43309,6924
"Pc2109T1C00001464g0000210","+",690,6924
"Pc2109T1C00001464g0000230","-",17013,43309
"Pc2109T1C00001464g0000250","-",883,189
"Pc2109T1C00001464g0000240","+",17013,189
"Pc2109T1C00001464g0000260","-",370,883
"Pc2109T1C00001464g0000270","+",370,2776
"Pc2109T1C00001464g0000280","-",2146,2776
"Pc2109T1C00001464g0000290","+",2146,5227
"Pc2109T1C00001464g0000300","+",5227,4763
"Pc2109T1C00001464g0000320","-",NA,1615
"Pc2109T1C00001464g0000310","+",4763,1615
"Pc2109T1C00001478g0000020","-",1978,265
"Pc2109T1C00001478g0000030","+",1978,340
"Pc2109T1C00001478g0000040","-",237,340
"Pc2109T1C00000126g0000020","+",2555,854
"Pc2109T1C00000126g0000030","-",2053,854
"Pc2109T1C00001478g0000050","-",15106,237
"Pc2109T1C00001478g0000060","-",2266,15106
"Pc2109T1C00001478g0000070","+",2266,56
"Pc2109T1C00001478g0000080","+",56,22663
"Pc2109T1C00001478g0000090","+",22663,3144
"Pc2109T1C00001511g0000020","+",10586,8874
"Pc2109T1C00001511g0000030","-",43448,8874
"Pc2109T1C00001511g0000040","+",43448,18762
"Pc2109T1C00000126g0000040","-",1491,2053
"Pc2109T1C00001511g0000050","+",18762,1645
"Pc2109T1C00001511g0000060","+",1645,44
"Pc2109T1C00001511g0000070","+",44,112
"Pc2109T1C00001511g0000090","-",255,4126
"Pc2109T1C00001511g0000080","+",112,4126
"Pc2109T1C00001511g0000100","-",1269,255
"Pc2109T1C00001511g0000110","+",1269,2673
"Pc2109T1C00001511g0000120","+",2673,14
"Pc2109T1C00001518g0000010","+",NA,199
"Pc2109T1C00001518g0000020","-",23379,199
"Pc2109T1C00001518g0000030","-",NA,23379
"Pc2109T1C00000126g0000050","-",1141,1491
"Pc2109T1C00001530g0000010","+",NA,96
"Pc2109T1C00001530g0000020","-",5320,96
"Pc2109T1C00001530g0000030","-",901,5320
"Pc2109T1C00001530g0000050","-",200,239
"Pc2109T1C00001530g0000040","+",901,239
"Pc2109T1C00001530g0000060","-",1193,200
"Pc2109T1C00001530g0000070","+",1193,1295
"Pc2109T1C00001530g0000080","+",1295,20117
"Pc2109T1C00001530g0000100","-",NA,15407
"Pc2109T1C00001530g0000090","+",20117,15407
"Pc2109T1C00001533g0000020","-",606,2615
"Pc2109T1C00001533g0000030","-",19412,606
"Pc2109T1C00001533g0000040","+",19412,222
"Pc2109T1C00001533g0000050","-",2636,222
"Pc2109T1C00001533g0000060","-",389,2636
"Pc2109T1C00001533g0000070","-",345,389
"Pc2109T1C00001533g0000080","-",NA,345
"Pc2109T1C00001561g0000020","+",10833,35021
"Pc2109T1C00001561g0000030","+",35021,2558
"Pc2109T1C00001561g0000040","+",2558,49982
"Pc2109T1C00001561g0000050","-",1152,49982
"Pc2109T1C00000126g0000060","+",1141,1990
"Pc2109T1C00001561g0000060","+",1152,468
"Pc2109T1C00001561g0000070","+",468,495
"Pc2109T1C00001561g0000080","+",495,719
"Pc2109T1C00001561g0000100","-",NA,5428
"Pc2109T1C00001561g0000090","+",719,5428
"Pc2109T1C00001562g0000020","+",269,173
"Pc2109T1C00001562g0000040","-",3970,358
"Pc2109T1C00001562g0000030","+",173,358
"Pc2109T1C00001562g0000050","+",3970,265
"Pc2109T1C00000126g0000070","+",1990,2038
"Pc2109T1C00001562g0000060","+",265,100
"Pc2109T1C00001562g0000080","-",194,197
"Pc2109T1C00001562g0000070","+",100,197
"Pc2109T1C00001562g0000090","-",279,194
"Pc2109T1C00001562g0000100","-",219,279
"Pc2109T1C00001562g0000110","-",154,219
"Pc2109T1C00001562g0000120","+",154,8650
"Pc2109T1C00001562g0000130","+",8650,143
"Pc2109T1C00001562g0000150","-",18436,1778
"Pc2109T1C00001562g0000140","+",143,1778
"Pc2109T1C00000012g0000270","+",18270,83
"Pc2109T1C00000126g0000080","+",2038,511
"Pc2109T1C00000126g0000090","-",1327,511
"Pc2109T1C00001562g0000160","+",18436,3395
"Pc2109T1C00001562g0000180","-",20,11348
"Pc2109T1C00001562g0000170","+",3395,11348
"Pc2109T1C00001562g0000190","-",61,20
"Pc2109T1C00001562g0000200","-",261,61
"Pc2109T1C00001562g0000210","-",18803,261
"Pc2109T1C00001562g0000220","-",NA,18803
"Pc2109T1C00001584g0000020","-",951,5063
"Pc2109T1C00001584g0000040","-",1810,1115
"Pc2109T1C00001584g0000030","+",951,1115
"Pc2109T1C00001584g0000050","-",507,1810
"Pc2109T1C00000126g0000100","-",1318,1327
"Pc2109T1C00001584g0000060","+",507,1232
"Pc2109T1C00001584g0000070","-",7034,1232
"Pc2109T1C00001584g0000080","+",7034,137
"Pc2109T1C00001584g0000090","+",137,151
"Pc2109T1C00001584g0000100","-",21215,151
"Pc2109T1C00001584g0000110","-",8623,21215
"Pc2109T1C00001584g0000120","-",856,8623
"Pc2109T1C00001584g0000130","+",856,2434
"Pc2109T1C00001584g0000140","+",2434,2666
"Pc2109T1C00000126g0000110","-",1339,1318
"Pc2109T1C00001584g0000160","-",28939,312
"Pc2109T1C00001584g0000150","+",2666,312
"Pc2109T1C00001584g0000170","-",2147,28939
"Pc2109T1C00001584g0000180","-",16521,2147
"Pc2109T1C00001584g0000190","-",249,16521
"Pc2109T1C00001584g0000200","-",3968,249
"Pc2109T1C00001584g0000210","+",3968,224
"Pc2109T1C00001584g0000230","-",88,2674
"Pc2109T1C00001584g0000220","+",224,2674
"Pc2109T1C00001584g0000240","+",88,610
"Pc2109T1C00000126g0000120","-",25,1339
"Pc2109T1C00001584g0000260","-",927,478
"Pc2109T1C00001584g0000250","+",610,478
"Pc2109T1C00001601g0000010","+",NA,0
"Pc2109T1C00001601g0000020","+",0,6015
"Pc2109T1C00001601g0000030","-",278,6015
"Pc2109T1C00001601g0000040","-",614,278
"Pc2109T1C00001601g0000050","+",614,1155
"Pc2109T1C00001601g0000060","-",4985,1155
"Pc2109T1C00001601g0000070","+",4985,2762
"Pc2109T1C00001601g0000080","+",2762,652
"Pc2109T1C00000126g0000130","-",6234,25
"Pc2109T1C00001601g0000100","-",101,332
"Pc2109T1C00001601g0000090","+",652,332
"Pc2109T1C00001601g0000110","-",134,101
"Pc2109T1C00001601g0000120","-",2480,134
"Pc2109T1C00001601g0000130","-",505,2480
"Pc2109T1C00001601g0000140","-",637,505
"Pc2109T1C00001601g0000150","+",637,352
"Pc2109T1C00001601g0000160","+",352,2538
"Pc2109T1C00001625g0000010","+",NA,3452
"Pc2109T1C00001625g0000020","+",3452,5659
"Pc2109T1C00000126g0000140","-",1334,6234
"Pc2109T1C00001625g0000030","+",5659,3763
"Pc2109T1C00001625g0000040","+",3763,30945
"Pc2109T1C00001625g0000050","+",30945,20327
"Pc2109T1C00001625g0000060","-",3230,20327
"Pc2109T1C00001625g0000080","-",1164,3700
"Pc2109T1C00001625g0000070","+",3230,3700
"Pc2109T1C00001625g0000090","+",1164,1746
"Pc2109T1C00001625g0000100","-",3628,1746
"Pc2109T1C00001625g0000110","+",3628,152
"Pc2109T1C00001625g0000120","+",152,126
"Pc2109T1C00000126g0000150","-",1341,1334
"Pc2109T1C00001625g0000130","+",126,173
"Pc2109T1C00001625g0000140","+",173,372
"Pc2109T1C00001625g0000150","-",299,372
"Pc2109T1C00001625g0000160","-",2436,299
"Pc2109T1C00001625g0000170","-",NA,2436
"Pc2109T1C00001626g0000010","+",NA,823
"Pc2109T1C00001626g0000020","+",823,1595
"Pc2109T1C00001626g0000030","+",1595,150
"Pc2109T1C00001626g0000040","-",4614,150
"Pc2109T1C00001626g0000050","-",3349,4614
"Pc2109T1C00001626g0000060","-",NA,3349
"Pc2109T1C00001636g0000010","+",NA,219
"Pc2109T1C00000126g0000160","-",1625,1341
"Pc2109T1C00001636g0000030","-",1095,41
"Pc2109T1C00001636g0000020","+",219,41
"Pc2109T1C00001636g0000050","-",193,692
"Pc2109T1C00001636g0000040","+",1095,692
"Pc2109T1C00001636g0000060","-",10428,193
"Pc2109T1C00001636g0000070","+",10428,14092
"Pc2109T1C00001636g0000080","+",14092,14349
"Pc2109T1C00001636g0000090","-",207,14349
"Pc2109T1C00001636g0000100","-",151,207
"Pc2109T1C00001636g0000110","-",534,151
"Pc2109T1C00001636g0000120","-",NA,534
"Pc2109T1C00001663g0000010","+",NA,3674
"Pc2109T1C00001663g0000020","+",3674,1202
"Pc2109T1C00001663g0000030","+",1202,1182
"Pc2109T1C00001663g0000050","-",18717,435
"Pc2109T1C00001663g0000040","+",1182,435
"Pc2109T1C00001663g0000060","+",18717,4369
"Pc2109T1C00001663g0000070","-",332,4369
"Pc2109T1C00001663g0000080","-",1082,332
"Pc2109T1C00001663g0000090","-",680,1082
"Pc2109T1C00001663g0000100","-",2237,680
"Pc2109T1C00001663g0000110","-",946,2237
"Pc2109T1C00000126g0000170","+",1625,1421
"Pc2109T1C00000126g0000180","-",1499,1421
"Pc2109T1C00001663g0000120","-",1181,946
"Pc2109T1C00001663g0000130","-",948,1181
"Pc2109T1C00001663g0000140","-",947,948
"Pc2109T1C00001663g0000150","-",950,947
"Pc2109T1C00001663g0000160","-",1094,950
"Pc2109T1C00001663g0000170","-",951,1094
"Pc2109T1C00001663g0000180","-",679,951
"Pc2109T1C00001663g0000190","-",948,679
"Pc2109T1C00001663g0000200","-",384,948
"Pc2109T1C00000012g0000290","-",2140,440
"Pc2109T1C00000012g0000280","+",83,440
"Pc2109T1C00000126g0000190","-",2763,1499
"Pc2109T1C00001663g0000210","+",384,223
"Pc2109T1C00001663g0000220","-",305,223
"Pc2109T1C00001663g0000240","-",NA,323
"Pc2109T1C00001663g0000230","+",305,323
"Pc2109T1C00001665g0000020","+",13681,34
"Pc2109T1C00001665g0000030","+",34,342
"Pc2109T1C00001665g0000040","+",342,3576
"Pc2109T1C00001665g0000050","-",13014,3576
"Pc2109T1C00001665g0000060","-",315,13014
"Pc2109T1C00001665g0000070","+",315,1458
"Pc2109T1C00000126g0000200","-",587,2763
"Pc2109T1C00001665g0000080","+",1458,1378
"Pc2109T1C00001665g0000090","-",5731,1378
"Pc2109T1C00001665g0000100","-",326,5731
"Pc2109T1C00001665g0000120","-",550,110
"Pc2109T1C00001665g0000110","+",326,110
"Pc2109T1C00001665g0000130","+",550,30
"Pc2109T1C00001665g0000150","-",154,135
"Pc2109T1C00001665g0000140","+",30,135
"Pc2109T1C00001665g0000170","-",404,99
"Pc2109T1C00001665g0000160","+",154,99
"Pc2109T1C00001665g0000180","-",416,404
"Pc2109T1C00000126g0000210","-",587,587
"Pc2109T1C00001670g0000010","+",NA,1256
"Pc2109T1C00001670g0000020","+",1256,1344
"Pc2109T1C00001670g0000030","+",1344,2074
"Pc2109T1C00001670g0000040","-",4799,2074
"Pc2109T1C00001670g0000050","+",4799,30905
"Pc2109T1C00001670g0000060","+",30905,4655
"Pc2109T1C00001670g0000070","+",4655,5924
"Pc2109T1C00001670g0000080","-",348,5924
"Pc2109T1C00001670g0000090","+",348,2029
"Pc2109T1C00000126g0000220","-",601,587
"Pc2109T1C00001670g0000100","+",2029,62
"Pc2109T1C00001670g0000110","+",62,15
"Pc2109T1C00001680g0000020","+",2061,1325
"Pc2109T1C00001680g0000030","+",1325,298
"Pc2109T1C00001680g0000040","+",298,2479
"Pc2109T1C00001680g0000050","-",296,2479
"Pc2109T1C00001680g0000060","-",5014,296
"Pc2109T1C00001680g0000080","-",22486,107
"Pc2109T1C00001680g0000070","+",5014,107
"Pc2109T1C00000126g0000230","-",621,601
"Pc2109T1C00001680g0000090","+",22486,43
"Pc2109T1C00001680g0000100","-",128,43
"Pc2109T1C00001680g0000110","-",298,128
"Pc2109T1C00001680g0000120","-",214,298
"Pc2109T1C00001680g0000130","-",148,214
"Pc2109T1C00001680g0000140","+",148,150
"Pc2109T1C00001680g0000150","-",NA,150
"Pc2109T1C00001699g0000010","+",NA,92
"Pc2109T1C00001699g0000020","+",92,43360
"Pc2109T1C00001722g0000010","+",NA,292
"Pc2109T1C00001722g0000020","+",292,2245
"Pc2109T1C00000126g0000240","-",1454,621
"Pc2109T1C00001722g0000030","+",2245,1444
"Pc2109T1C00001722g0000040","+",1444,36649
"Pc2109T1C00001722g0000060","-",302,20684
"Pc2109T1C00001722g0000050","+",36649,20684
"Pc2109T1C00001734g0000010","+",NA,71
"Pc2109T1C00001734g0000020","+",71,12825
"Pc2109T1C00001734g0000040","-",319,1448
"Pc2109T1C00001734g0000030","+",12825,1448
"Pc2109T1C00001734g0000050","+",319,143
"Pc2109T1C00001734g0000060","+",143,1177
"Pc2109T1C00001734g0000070","-",46682,1177
"Pc2109T1C00000126g0000250","-",1251,1454
"Pc2109T1C00001734g0000080","-",NA,46682
"Pc2109T1C00001750g0000020","+",13963,4113
"Pc2109T1C00001750g0000030","-",2415,4113
"Pc2109T1C00001750g0000040","+",2415,3
"Pc2109T1C00001750g0000050","+",3,54
"Pc2109T1C00001750g0000060","+",54,135
"Pc2109T1C00001750g0000070","+",135,5908
"Pc2109T1C00001750g0000090","-",6061,46344
"Pc2109T1C00001750g0000080","+",5908,46344
"Pc2109T1C00000126g0000260","-",871,1251
"Pc2109T1C00001750g0000110","-",262,286
"Pc2109T1C00001750g0000100","+",6061,286
"Pc2109T1C00001750g0000120","-",891,262
"Pc2109T1C00001750g0000130","-",1042,891
"Pc2109T1C00001750g0000140","+",1042,142
"Pc2109T1C00001750g0000150","-",171,142
"Pc2109T1C00001750g0000160","+",171,588
"Pc2109T1C00001750g0000180","-",NA,18983
"Pc2109T1C00001750g0000170","+",588,18983
"Pc2109T1C00001759g0000030","-",1401,1933
"Pc2109T1C00001759g0000020","+",185,1933
"Pc2109T1C00001760g0000020","-",2062,423
"Pc2109T1C00001760g0000010","+",NA,423
"Pc2109T1C00001760g0000030","-",262,2062
"Pc2109T1C00001760g0000050","-",1297,212
"Pc2109T1C00001760g0000040","+",262,212
"Pc2109T1C00001760g0000060","-",167,1297
"Pc2109T1C00001760g0000070","-",181,167
"Pc2109T1C00001760g0000080","-",3724,181
"Pc2109T1C00001760g0000090","+",3724,75714
"Pc2109T1C00000126g0000270","+",871,399
"Pc2109T1C00001760g0000100","+",75714,36231
"Pc2109T1C00001760g0000120","-",5137,135
"Pc2109T1C00001760g0000110","+",36231,135
"Pc2109T1C00001760g0000130","-",12856,5137
"Pc2109T1C00001760g0000140","-",10356,12856
"Pc2109T1C00001760g0000150","-",310,10356
"Pc2109T1C00001760g0000160","-",420,310
"Pc2109T1C00001760g0000170","-",182,420
"Pc2109T1C00001760g0000180","-",4367,182
"Pc2109T1C00000012g0000300","-",574,2140
"Pc2109T1C00000126g0000280","+",399,186
"Pc2109T1C00001763g0000020","+",1124,335
"Pc2109T1C00001763g0000030","+",335,126
"Pc2109T1C00001763g0000040","-",18632,126
"Pc2109T1C00001763g0000050","+",18632,4955
"Pc2109T1C00001763g0000060","+",4955,6117
"Pc2109T1C00001763g0000070","+",6117,4950
"Pc2109T1C00001763g0000080","-",12719,4950
"Pc2109T1C00001763g0000090","+",12719,2624
"Pc2109T1C00001763g0000100","+",2624,4827
"Pc2109T1C00001763g0000110","+",4827,51
"Pc2109T1C00000126g0000300","-",239,170
"Pc2109T1C00000126g0000290","+",186,170
"Pc2109T1C00001767g0000020","-",861,1430
"Pc2109T1C00001767g0000030","-",1315,861
"Pc2109T1C00001767g0000040","-",NA,1315
"Pc2109T1C00001772g0000020","-",317,1401
"Pc2109T1C00001772g0000030","-",58,317
"Pc2109T1C00001772g0000040","-",3850,58
"Pc2109T1C00001772g0000050","-",958,3850
"Pc2109T1C00001772g0000060","+",958,153
"Pc2109T1C00001772g0000070","+",153,384
"Pc2109T1C00001772g0000080","-",238,384
"Pc2109T1C00001772g0000090","-",327,238
"Pc2109T1C00001836g0000010","+",NA,6339
"Pc2109T1C00001836g0000020","+",6339,507
"Pc2109T1C00001836g0000030","+",507,6737
"Pc2109T1C00001836g0000040","+",6737,11148
"Pc2109T1C00001836g0000050","+",11148,60911
"Pc2109T1C00001836g0000060","+",60911,50
"Pc2109T1C00001836g0000070","+",50,86
"Pc2109T1C00001836g0000080","+",86,17325
"Pc2109T1C00000126g0000310","+",239,392
"Pc2109T1C00001836g0000090","+",17325,169
"Pc2109T1C00001836g0000100","-",4115,169
"Pc2109T1C00001836g0000110","-",563,4115
"Pc2109T1C00001836g0000120","+",563,527
"Pc2109T1C00001836g0000130","+",527,392
"Pc2109T1C00001836g0000140","-",13,392
"Pc2109T1C00001836g0000150","-",266,13
"Pc2109T1C00001836g0000160","+",266,5414
"Pc2109T1C00001836g0000170","-",727,5414
"Pc2109T1C00001836g0000180","-",NA,727
"Pc2109T1C00001865g0000020","-",2503,3105
"Pc2109T1C00000126g0000320","+",392,20541
"Pc2109T1C00001865g0000030","-",2783,2503
"Pc2109T1C00001865g0000040","-",787,2783
"Pc2109T1C00001865g0000050","-",3065,787
"Pc2109T1C00001865g0000070","-",1972,1911
"Pc2109T1C00001865g0000060","+",3065,1911
"Pc2109T1C00001865g0000080","+",1972,828
"Pc2109T1C00001865g0000100","-",2038,290
"Pc2109T1C00001865g0000090","+",828,290
"Pc2109T1C00001865g0000110","-",730,2038
"Pc2109T1C00001865g0000120","-",730,730
"Pc2109T1C00000126g0000330","+",20541,1495
"Pc2109T1C00000126g0000340","-",1662,1495
"Pc2109T1C00001865g0000130","+",730,317
"Pc2109T1C00001865g0000140","-",205,317
"Pc2109T1C00001865g0000150","+",205,15098
"Pc2109T1C00001865g0000160","+",15098,3015
"Pc2109T1C00001865g0000170","+",3015,23696
"Pc2109T1C00001865g0000180","-",21663,23696
"Pc2109T1C00001865g0000190","-",18853,21663
"Pc2109T1C00001865g0000210","-",23906,803
"Pc2109T1C00001865g0000200","+",18853,803
"Pc2109T1C00001865g0000220","+",23906,18
"Pc2109T1C00001901g0000010","+",NA,373
"Pc2109T1C00001901g0000020","-",218,373
"Pc2109T1C00001901g0000030","-",70,218
"Pc2109T1C00001901g0000040","+",70,242
"Pc2109T1C00001901g0000050","-",256,242
"Pc2109T1C00001908g0000010","+",NA,6171
"Pc2109T1C00001908g0000020","+",6171,3557
