Orthogroup,P_capsici,P_fragariae,P_infestans,P_parasitica,P_ramorum,P_sojae,Pc2109,Pc2113
OG0009492,KAG1702438.1,KAE8912375.1,PITG_00943,PPTG_10420T0,2507659276,EGZ26872,Pc2109T1C00002599g0001840.1,Pc2113T1C00002426g0000640.1
OG0009493,KAG1702439.1,KAE8912376.1,PITG_00942,PPTG_10421T0,2507659275,EGZ26869,Pc2109T1C00002599g0001850.1,Pc2113T1C00002426g0000630.1
OG0009494,KAG1702485.1,KAE8912495.1,PITG_00897,PPTG_17475T0,2507659247,EGZ26786,Pc2109T1C00002522g0000860.1,Pc2113T1C00002426g0000260.1
OG0009495,KAG1702492.1,KAE8912688.1,PITG_00888,PPTG_17481T0,2507659243,EGZ26776,Pc2109T1C00002522g0000800.1,Pc2113T1C00002426g0000200.1
OG0009496,KAG1702496.1,KAE8912692.1,PITG_00885,PPTG_17485T0,2507659242,EGZ26772,Pc2109T1C00002522g0000780.1,Pc2113T1C00002426g0000180.1
OG0009497,KAG1702497.1,KAE8912689.1,PITG_00884,PPTG_17486T0,2507659241,EGZ26771,Pc2109T1C00002522g0000770.1,Pc2113T1C00002426g0000170.1
OG0009498,KAG1702505.1,KAE8912155.1,PITG_00874,PPTG_17498T0,2507659230,EGZ26765,Pc2109T1C00002522g0000690.1,Pc2113T1C00002426g0000090.1
OG0009499,KAG1702516.1,KAE8912451.1,PITG_00863,PPTG_17513T0,2507659223,EGZ26741,Pc2109T1C00002522g0000610.1,Pc2113T1C00002425g0000140.1
OG0009501,KAG1702529.1,KAE8912800.1,PITG_00860,PPTG_17515T0,2507659221,EGZ26740,Pc2109T1C00002522g0000590.1,Pc2113T1C00002425g0000120.1
OG0009502,KAG1702531.1,KAE8912801.1,PITG_00858,PPTG_17516T0,2507659212,EGZ26738,Pc2109T1C00002522g0000580.1,Pc2113T1C00002425g0000100.1
OG0009503,KAG1702532.1,KAE8912796.1,PITG_00857,PPTG_17517T0,2507659213,EGZ26737,Pc2109T1C00002522g0000570.1,Pc2113T1C00002425g0000090.1
OG0009504,KAG1702533.1,KAE8912798.1,PITG_00856,PPTG_17518T0,2507659214,EGZ26736,Pc2109T1C00002522g0000560.1,Pc2113T1C00002425g0000080.1
OG0009505,KAG1702534.1,KAE8912799.1,PITG_00855,PPTG_17519T0,2507659215,EGZ26735,Pc2109T1C00002522g0000550.1,Pc2113T1C00002425g0000070.1
OG0009506,KAG1702535.1,KAE8912794.1,PITG_00854,PPTG_17520T0,2507659217,EGZ26734,Pc2109T1C00002522g0000540.1,Pc2113T1C00002425g0000060.1
OG0009507,KAG1702539.1,KAE8912814.1,PITG_00850,PPTG_17524T0,2507659220,EGZ26732,Pc2109T1C00002522g0000500.1,Pc2113T1C00002425g0000010.1
OG0009508,KAG1702541.1,KAE8912471.1,PITG_00846,PPTG_11392T0,2507659210,EGZ26725,Pc2109T1C00002522g0000450.1,Pc2113T1C00002788g0000220.1
OG0009509,KAG1702542.1,KAE8912466.1,PITG_00845,PPTG_11391T0,2507659209,EGZ26724,Pc2109T1C00002522g0000440.1,Pc2113T1C00002788g0000230.1
OG0009510,KAG1702560.1,KAE8912548.1,PITG_00827,PPTG_11383T0,2507659200,EGZ26672,Pc2109T1C00002522g0000330.1,Pc2113T1C00002788g0000360.1
OG0009511,KAG1702562.1,KAE8912554.1,PITG_17238,PPTG_11380T0,2507659197,EGZ26668,Pc2109T1C00002522g0000300.1,Pc2113T1C00002788g0000390.1
OG0009512,KAG1702563.1,KAE8912555.1,PITG_17239,PPTG_20397T0,2507659196,EGZ26667,Pc2109T1C00002522g0000290.1,Pc2113T1C00002788g0000400.1
OG0009513,KAG1702564.1,KAE8912247.1,PITG_17245,PPTG_11373T0,2507659195,EGZ26662,Pc2109T1C00002522g0000280.1,Pc2113T1C00002788g0000410.1
OG0009514,KAG1702565.1,KAE8912405.1,PITG_17244,PPTG_11374T0,2507659194,EGZ26663,Pc2109T1C00002522g0000270.1,Pc2113T1C00002788g0000420.1
OG0009515,KAG1702567.1,KAE8912252.1,PITG_17242,PPTG_11376T0,2507659192,EGZ26664,Pc2109T1C00002522g0000250.1,Pc2113T1C00002788g0000440.1
OG0009516,KAG1702568.1,KAE8912553.1,PITG_17241,PPTG_11377T0,2507659191,EGZ26665,Pc2109T1C00002522g0000240.1,Pc2113T1C00002788g0000450.1
OG0009517,KAG1702569.1,KAE8912552.1,PITG_17240,PPTG_11378T0,2507659190,EGZ26666,Pc2109T1C00002522g0000230.1,Pc2113T1C00002788g0000460.1
OG0009519,KAG1702571.1,KAE8912250.1,PITG_17248,PPTG_11370T0,2507659188,EGZ26656,Pc2109T1C00002522g0000200.1,Pc2113T1C00002788g0000490.1
OG0009520,KAG1702580.1,KAE8912769.1,PITG_17249,PPTG_11369T0,2507659187,EGZ26655,Pc2109T1C00002522g0000190.1,Pc2113T1C00002788g0000500.1
OG0009521,KAG1702581.1,KAE8912735.1,PITG_17252,PPTG_11363T0,2507659186,EGZ26654,Pc2109T1C00002522g0000180.1,Pc2113T1C00002788g0000510.1
OG0009522,KAG1702584.1,KAE8912740.1,PITG_17253,PPTG_11362T0,2507659183,EGZ26651,Pc2109T1C00002522g0000140.1,Pc2113T1C00002788g0000540.1
OG0009524,KAG1702586.1,KAE8912197.1,PITG_17257,PPTG_11360T0,2507659182,EGZ26653,Pc2109T1C00002522g0000120.1,Pc2113T1C00002788g0000560.1
OG0009525,KAG1702587.1,KAE8912198.1,PITG_17258,PPTG_11359T0,2507659181,EGZ26647,Pc2109T1C00002522g0000110.1,Pc2113T1C00002788g0000570.1
OG0009526,KAG1702612.1,KAE8876273.1,PITG_17287,PPTG_11336T0,2507661558,EGZ26602,Pc2109T1C00002606g0000150.1,Pc2113T1C00002790g0000130.1
OG0009527,KAG1702614.1,KAE8876275.1,PITG_17292,PPTG_11330T0,2507661560,EGZ26597,Pc2109T1C00002606g0000180.1,Pc2113T1C00002790g0000160.1
OG0009528,KAG1702621.1,KAE8876270.1,PITG_17299,PPTG_11322T0,2507661563,EGZ26585,Pc2109T1C00002607g0000040.1,Pc2113T1C00002790g0000230.1
OG0009529,KAG1702628.1,KAE8892088.1,PITG_17302,PPTG_11319T0,2507661568,EGZ26565,Pc2109T1C00002607g0000140.1,Pc2113T1C00002790g0000330.1
OG0009530,KAG1702652.1,KAE8891922.1,PITG_17327,PPTG_19529T0,2507661579,EGZ26549,Pc2109T1C00002607g0000280.1,Pc2113T1C00002790g0000450.1
OG0009531,KAG1702655.1,KAE8891929.1,PITG_17330,PPTG_19532T0,2507661582,EGZ26546,Pc2109T1C00002608g0000110.1,Pc2113T1C00002790g0000480.1
OG0009532,KAG1702658.1,KAE8892078.1,PITG_17334,PPTG_19535T0,2507661585,EGZ26539,Pc2109T1C00002608g0000150.1,Pc2113T1C00002790g0000520.1
OG0009533,KAG1702659.1,KAE8892073.1,PITG_17335,PPTG_19536T0,2507661586,EGZ26538,Pc2109T1C00002608g0000160.1,Pc2113T1C00002790g0000530.1
OG0009534,KAG1702999.1,KAE8910806.1,PITG_03409,PPTG_14805T0,2507657610,EGZ28255,Pc2109T1C00000207g0000450.1,Pc2113T1C00002345g0000180.1
OG0009535,KAG1703013.1,KAE8910560.1,PITG_03394,PPTG_14821T0,2507657623,EGZ28236,Pc2109T1C00000207g0000290.1,Pc2113T1C00002344g0000350.1
OG0009536,KAG1703015.1,KAE8910671.1,PITG_03392,PPTG_14823T0,2507657625,EGZ28234,Pc2109T1C00000207g0000270.1,Pc2113T1C00002344g0000320.1
OG0009537,KAG1703016.1,KAE8910672.1,PITG_03391,PPTG_14824T0,2507657626,EGZ28233,Pc2109T1C00000207g0000260.1,Pc2113T1C00002344g0000310.1
OG0009538,KAG1703017.1,KAE8910670.1,PITG_03389,PPTG_14826T0,2507657628,EGZ28231,Pc2109T1C00000207g0000240.1,Pc2113T1C00002344g0000290.1
OG0009539,KAG1703018.1,KAE8910669.1,PITG_03390,PPTG_14825T0,2507657627,EGZ28232,Pc2109T1C00000207g0000250.1,Pc2113T1C00002344g0000300.1
OG0009540,KAG1703019.1,KAE8910676.1,PITG_03388,PPTG_14832T0,2507657629,EGZ28229,Pc2109T1C00000207g0000220.1,Pc2113T1C00002344g0000280.1
OG0009541,KAG1703020.1,KAE8910673.1,PITG_03387,PPTG_14833T0,2507657630,EGZ28228,Pc2109T1C00000207g0000210.1,Pc2113T1C00002344g0000270.1
OG0009542,KAG1703021.1,KAE8910674.1,PITG_03386,PPTG_14834T0,2507657631,EGZ28227,Pc2109T1C00000207g0000200.1,Pc2113T1C00002344g0000260.1
OG0009543,KAG1703022.1,KAE8910368.1,PITG_03385,PPTG_14835T0,2507657632,EGZ28226,Pc2109T1C00000207g0000190.1,Pc2113T1C00002344g0000250.1
OG0009544,KAG1703025.1,KAE8910658.1,PITG_03382,PPTG_14838T0,2507657635,EGZ28223,Pc2109T1C00000207g0000160.1,Pc2113T1C00002344g0000210.1
OG0009545,KAG1703027.1,KAE8910665.1,PITG_03380,PPTG_14840T0,2507657637,EGZ28221,Pc2109T1C00000207g0000140.1,Pc2113T1C00002344g0000190.1
OG0009546,KAG1703028.1,KAE8910664.1,PITG_03379,PPTG_14841T0,2507657638,EGZ28220,Pc2109T1C00000207g0000130.1,Pc2113T1C00002344g0000180.1
OG0009547,KAG1703030.1,KAE8910663.1,PITG_03376,PPTG_14842T0,2507657639,EGZ28219,Pc2109T1C00000207g0000120.1,Pc2113T1C00002344g0000170.1
OG0009548,KAG1703033.1,KAE8911138.1,PITG_03373,PPTG_14846T0,2507657642,EGZ28216,Pc2109T1C00000207g0000080.1,Pc2113T1C00002344g0000120.1
OG0009549,KAG1703034.1,KAE8911044.1,PITG_03372,PPTG_14847T0,2507657643,EGZ28215,Pc2109T1C00000207g0000070.1,Pc2113T1C00002344g0000110.1
OG0009550,KAG1703035.1,KAE8911043.1,PITG_03371,PPTG_16007T0,2507657644,EGZ28214,Pc2109T1C00000207g0000060.1,Pc2113T1C00002344g0000100.1
OG0009551,KAG1703039.1,KAE8911045.1,PITG_22716,PPTG_14851T0,2507657646,EGZ28210,Pc2109T1C00000207g0000020.1,Pc2113T1C00002344g0000060.1
OG0009552,KAG1703041.1,KAE8911050.1,PITG_03364,PPTG_14853T0,2507657648,EGZ28208,Pc2109T1C00002708g0000240.1,Pc2113T1C00002344g0000010.1
OG0009553,KAG1703045.1,KAE8910510.1,PITG_03360,PPTG_14857T0,2507657651,EGZ28203,Pc2109T1C00002708g0000200.1,Pc2113T1C00002342g0001690.1
OG0009554,KAG1703048.1,KAE8910407.1,PITG_03356,PPTG_16011T0,2507657655,EGZ28195,Pc2109T1C00002708g0000150.1,Pc2113T1C00002342g0001610.1
OG0009555,KAG1703049.1,KAE8910414.1,PITG_03355,PPTG_16012T0,2507657656,EGZ28194,Pc2109T1C00002708g0000140.1,Pc2113T1C00002342g0001600.1
OG0009556,KAG1703051.1,KAE8910416.1,PITG_03353,PPTG_16014T0,2507657658,EGZ28192,Pc2109T1C00002708g0000120.1,Pc2113T1C00002342g0001580.1
OG0009557,KAG1703053.1,KAE8910410.1,PITG_03351,PPTG_16016T0,2507657659,EGZ28190,Pc2109T1C00002708g0000110.1,Pc2113T1C00002342g0001570.1
OG0009560,KAG1703071.1,KAE8910380.1,PITG_03336,PPTG_16031T0,2507657674,EGZ28173,Pc2109T1C00002611g0000010.1,Pc2113T1C00002342g0001380.1
OG0009561,KAG1703072.1,KAE8910893.1,PITG_03335,PPTG_16032T0,2507657675,EGZ28172,Pc2109T1C00002611g0000020.1,Pc2113T1C00002342g0001370.1
OG0009562,KAG1703074.1,KAE8910898.1,PITG_03333,PPTG_16034T0,2507657677,EGZ28170,Pc2109T1C00002611g0000040.1,Pc2113T1C00002342g0001350.1
OG0009563,KAG1703075.1,KAE8910901.1,PITG_03332,PPTG_16035T0,2507657678,EGZ28169,Pc2109T1C00002611g0000050.1,Pc2113T1C00002342g0001340.1
OG0009564,KAG1703078.1,KAE8910895.1,PITG_03329,PPTG_16037T0,2507657680,EGZ28163,Pc2109T1C00002611g0000070.1,Pc2113T1C00002342g0001320.1
OG0009565,KAG1703079.1,KAE8910894.1,PITG_03328,PPTG_16038T0,2507657681,EGZ28162,Pc2109T1C00002611g0000080.1,Pc2113T1C00002342g0001310.1
OG0009566,KAG1703082.1,KAE8910897.1,PITG_03327,PPTG_16039T0,2507657683,EGZ28161,Pc2109T1C00002611g0000090.1,Pc2113T1C00002342g0001300.1
OG0009567,KAG1703083.1,KAE8910585.1,PITG_03324,PPTG_16041T0,2507657684,EGZ28158,Pc2109T1C00002611g0000110.1,Pc2113T1C00002342g0001280.1
OG0009568,KAG1703085.1,KAE8910577.1,PITG_03322,PPTG_16043T0,2507657686,EGZ28156,Pc2109T1C00002611g0000130.1,Pc2113T1C00002342g0001260.1
OG0009569,KAG1703086.1,KAE8910578.1,PITG_03318,PPTG_16044T0,2507657687,EGZ28155,Pc2109T1C00002611g0000140.1,Pc2113T1C00002342g0001250.1
OG0009570,KAG1703087.1,KAE8910580.1,PITG_03314,PPTG_16046T0,2507657688,EGZ28153,Pc2109T1C00002611g0000160.1,Pc2113T1C00002342g0001230.1
OG0009571,KAG1703088.1,KAE8910581.1,PITG_03313,PPTG_16047T0,2507657689,EGZ28152,Pc2109T1C00002611g0000170.1,Pc2113T1C00002342g0001220.1
OG0009572,KAG1703089.1,KAE8910582.1,PITG_03312,PPTG_16048T0,2507657690,EGZ28151,Pc2109T1C00002611g0000180.1,Pc2113T1C00002342g0001210.1
OG0009573,KAG1703090.1,KAE8910583.1,PITG_03311,PPTG_16049T0,2507657691,EGZ28150,Pc2109T1C00002611g0000190.1,Pc2113T1C00002342g0001200.1
OG0009574,KAG1703091.1,KAE8910584.1,PITG_03310,PPTG_16050T0,2507657692,EGZ28149,Pc2109T1C00002611g0000200.1,Pc2113T1C00002342g0001190.1
OG0009575,KAG1703092.1,KAE8911132.1,PITG_03309,PPTG_16051T0,2507657693,EGZ28148,Pc2109T1C00002611g0000210.1,Pc2113T1C00002342g0001180.1
OG0009576,KAG1703093.1,KAE8911102.1,PITG_03308,PPTG_16052T0,2507657694,EGZ28147,Pc2109T1C00002611g0000220.1,Pc2113T1C00002342g0001170.1
OG0009577,KAG1703094.1,KAE8911103.1,PITG_03307,PPTG_16053T0,2507657695,EGZ28146,Pc2109T1C00002611g0000230.1,Pc2113T1C00002342g0001160.1
OG0009578,KAG1703095.1,KAE8911095.1,PITG_03306,PPTG_16054T0,2507657696,EGZ28145,Pc2109T1C00002611g0000240.1,Pc2113T1C00002342g0001150.1
OG0009579,KAG1703096.1,KAE8911096.1,PITG_03305,PPTG_16055T0,2507657697,EGZ28144,Pc2109T1C00002611g0000250.1,Pc2113T1C00002342g0001140.1
OG0009580,KAG1703097.1,KAE8911097.1,PITG_03304,PPTG_16056T0,2507657698,EGZ28143,Pc2109T1C00002611g0000260.1,Pc2113T1C00002342g0001130.1
OG0009581,KAG1703098.1,KAE8911098.1,PITG_03303,PPTG_16057T0,2507657699,EGZ28142,Pc2109T1C00002611g0000270.1,Pc2113T1C00002342g0001120.1
OG0009582,KAG1703099.1,KAE8911099.1,PITG_03302,PPTG_16058T0,2507657700,EGZ28141,Pc2109T1C00002611g0000280.1,Pc2113T1C00002342g0001110.1
OG0009583,KAG1703101.1,KAE8911101.1,PITG_03300,PPTG_16064T0,2507657702,EGZ28139,Pc2109T1C00002611g0000300.1,Pc2113T1C00002342g0001090.1
OG0009584,KAG1703103.1,KAE8910546.1,PITG_03298,PPTG_16066T0,2507657704,EGZ28137,Pc2109T1C00002611g0000320.1,Pc2113T1C00002342g0001070.1
OG0009586,KAG1703110.1,KAE8910547.1,PITG_03295,PPTG_16071T0,2507657708,EGZ28132,Pc2109T1C00002611g0000360.1,Pc2113T1C00002342g0001030.1
OG0009587,KAG1703111.1,KAE8910550.1,PITG_03294,PPTG_16072T0,2507657709,EGZ28131,Pc2109T1C00002611g0000370.1,Pc2113T1C00002342g0001020.1
OG0009588,KAG1703113.1,KAE8910860.1,PITG_03292,PPTG_16074T0,2507657711,EGZ28129,Pc2109T1C00002611g0000380.1,Pc2113T1C00002342g0001010.1
OG0009589,KAG1703114.1,KAE8910868.1,PITG_03291,PPTG_16075T0,2507657712,EGZ28128,Pc2109T1C00002611g0000400.1,Pc2113T1C00002342g0000990.1
OG0009590,KAG1703115.1,KAE8910866.1,PITG_03290,PPTG_16076T0,2507657713,EGZ28127,Pc2109T1C00002611g0000410.1,Pc2113T1C00002342g0000980.1
OG0009591,KAG1703117.1,KAE8910865.1,PITG_03288,PPTG_16078T0,2507657714,EGZ28124,Pc2109T1C00002611g0000440.1,Pc2113T1C00002342g0000950.1
OG0009592,KAG1703120.1,KAE8910352.1,PITG_03283,PPTG_16084T0,2507657717,EGZ28114,Pc2109T1C00002611g0000490.1,Pc2113T1C00002342g0000880.1
OG0009593,KAG1703123.1,KAE8910356.1,PITG_03278,PPTG_16087T0,2507657719,EGZ28109,Pc2109T1C00002611g0000500.1,Pc2113T1C00002342g0000870.1
OG0009594,KAG1703124.1,KAE8910355.1,PITG_03277,PPTG_16088T0,2507657720,EGZ28108,Pc2109T1C00002611g0000510.1,Pc2113T1C00002342g0000860.1
OG0009595,KAG1703125.1,KAE8910354.1,PITG_03276,PPTG_16089T0,2507657721,EGZ28107,Pc2109T1C00002611g0000520.1,Pc2113T1C00002342g0000850.1
OG0009596,KAG1703126.1,KAE8910353.1,PITG_03275,PPTG_16090T0,2507657722,EGZ28106,Pc2109T1C00002611g0000530.1,Pc2113T1C00002342g0000840.1
OG0009597,KAG1703127.1,KAE8910635.1,PITG_03274,PPTG_16091T0,2507657723,EGZ28105,Pc2109T1C00002611g0000540.1,Pc2113T1C00002342g0000830.1
OG0009598,KAG1703131.1,KAE8910634.1,PITG_03270,PPTG_16095T0,2507657725,EGZ28100,Pc2109T1C00002611g0000570.1,Pc2113T1C00002342g0000800.1
OG0009599,KAG1703134.1,KAE8910628.1,PITG_03268,PPTG_16097T0,2507657726,EGZ28098,Pc2109T1C00002611g0000590.1,Pc2113T1C00002342g0000780.1
OG0009600,KAG1703135.1,KAE8910629.1,PITG_03267,PPTG_16098T0,2507657727,EGZ28097,Pc2109T1C00002611g0000600.1,Pc2113T1C00002342g0000770.1
OG0009601,KAG1703141.1,KAE8910934.1,PITG_03262,PPTG_16104T0,2507657730,EGZ28092,Pc2109T1C00002611g0000660.1,Pc2113T1C00002342g0000710.1
OG0009602,KAG1703144.1,KAE8910936.1,PITG_03260,PPTG_16107T0,2507657731,EGZ28090,Pc2109T1C00002611g0000680.1,Pc2113T1C00002342g0000690.1
OG0009603,KAG1703147.1,KAE8910939.1,PITG_03259,PPTG_16108T0,2507659857,EGZ28089,Pc2109T1C00002611g0000690.1,Pc2113T1C00002342g0000680.1
OG0009605,KAG1703160.1,KAE8910740.1,PITG_03243,PPTG_16126T0,2507659849,EGZ28073,Pc2109T1C00002611g0000770.1,Pc2113T1C00002342g0000570.1
OG0009606,KAG1703161.1,KAE8910741.1,PITG_03244,PPTG_16125T0,2507659850,EGZ28074,Pc2109T1C00002611g0000760.1,Pc2113T1C00002342g0000580.1
OG0009608,KAG1703166.1,KAE8911065.1,PITG_03239,PPTG_16130T0,2507659846,EGZ28068,Pc2109T1C00002611g0000820.1,Pc2113T1C00002342g0000530.1
OG0009609,KAG1703169.1,KAE8911067.1,PITG_03236,PPTG_16132T0,2507659844,EGZ28065,Pc2109T1C00002611g0000840.1,Pc2113T1C00002342g0000510.1
OG0009610,KAG1703177.1,KAE8883173.1,PITG_03226,PPTG_16147T0,2507659837,EGZ28028,Pc2109T1C00002611g0000930.1,Pc2113T1C00002342g0000400.1
OG0009611,KAG1703178.1,KAE8883172.1,PITG_03225,PPTG_16148T0,2507659836,EGZ28027,Pc2109T1C00002611g0000940.1,Pc2113T1C00002342g0000390.1
OG0009612,KAG1703181.1,KAE8883179.1,PITG_03223,PPTG_16151T0,2507659834,EGZ28026,Pc2109T1C00002611g0001010.1,Pc2113T1C00002342g0000320.1
OG0009613,KAG1703183.1,KAE8883174.1,PITG_03221,PPTG_16153T0,2507659831,EGZ28021,Pc2109T1C00002611g0001030.1,Pc2113T1C00002342g0000290.1
OG0009614,KAG1703184.1,KAE8883250.1,PITG_03220,PPTG_16154T0,2507659830,EGZ28020,Pc2109T1C00002611g0001040.1,Pc2113T1C00002342g0000280.1
OG0009615,KAG1703200.1,KAE8883152.1,PITG_21600,PPTG_14404T0,2507659814,EGZ28001,Pc2109T1C00002611g0001200.1,Pc2113T1C00002342g0000080.1
OG0009616,KAG1703206.1,KAE8883143.1,PITG_03201,PPTG_14410T0,2507659809,EGZ27991,Pc2109T1C00002611g0001300.1,Pc2113T1C00002341g0000250.1
OG0009617,KAG1703208.1,KAE8883145.1,PITG_03199,PPTG_14412T0,2507659807,EGZ27989,Pc2109T1C00002611g0001320.1,Pc2113T1C00002341g0000230.1
OG0009618,KAG1703209.1,KAE8883283.1,PITG_03198,PPTG_14413T0,2507659806,EGZ27988,Pc2109T1C00002611g0001330.1,Pc2113T1C00002341g0000220.1
OG0009619,KAG1703213.1,KAE8883312.1,PITG_03189,PPTG_14415T0,2507659805,EGZ27986,Pc2109T1C00002611g0001340.1,Pc2113T1C00002341g0000210.1
OG0009620,KAG1703215.1,KAE8883281.1,PITG_03188,PPTG_14416T0,2507669640,EGZ27985,Pc2109T1C00002611g0001350.1,Pc2113T1C00002341g0000200.1
OG0009621,KAG1703219.1,KAE8883311.1,PITG_03180,PPTG_14422T0,2507659802,EGZ27980,Pc2109T1C00002611g0001380.1,Pc2113T1C00002341g0000150.1
OG0009622,KAG1703221.1,KAE8883277.1,PITG_03178,PPTG_14424T0,2507659800,EGZ27977,Pc2109T1C00002611g0001410.1,Pc2113T1C00002341g0000110.1
OG0009623,KAG1703222.1,KAE8883304.1,PITG_03177,PPTG_14425T0,2507659799,EGZ27976,Pc2109T1C00002611g0001420.1,Pc2113T1C00002341g0000100.1
OG0009624,KAG1703225.1,KAE8883201.1,PITG_03176,PPTG_14427T0,2507659798,EGZ27975,Pc2109T1C00002611g0001440.1,Pc2113T1C00002341g0000070.1
OG0009625,KAG1703226.1,KAE8883302.1,PITG_03175,PPTG_14428T0,2507659797,EGZ27974,Pc2109T1C00002611g0001450.1,Pc2113T1C00002341g0000060.1
OG0009626,KAG1703240.1,KAE8883272.1,PITG_03169,PPTG_14440T0,2507659792,EGZ27968,Pc2109T1C00002611g0001550.1,Pc2113T1C00002340g0000850.1
OG0009627,KAG1703243.1,KAE8883127.1,PITG_03166,PPTG_14453T0,2507659791,EGZ27964,Pc2109T1C00002611g0001580.1,Pc2113T1C00002340g0000820.1
OG0009628,KAG1703244.1,KAE8883128.1,PITG_03165,PPTG_14454T0,2507659790,EGZ27963,Pc2109T1C00002611g0001590.1,Pc2113T1C00002340g0000810.1
OG0009629,KAG1703246.1,KAE8883130.1,PITG_03163,PPTG_14457T0,2507659788,EGZ27961,Pc2109T1C00002611g0001610.1,Pc2113T1C00002340g0000790.1
OG0009630,KAG1703248.1,KAE8883121.1,PITG_03161,PPTG_14459T0,2507659787,EGZ27959,Pc2109T1C00002611g0001630.1,Pc2113T1C00002340g0000770.1
OG0009631,KAG1703250.1,KAE8883124.1,PITG_03160,PPTG_14460T0,2507659786,EGZ27958,Pc2109T1C00002611g0001640.1,Pc2113T1C00002340g0000760.1
OG0009632,KAG1703252.1,KAE8883216.1,PITG_03158,PPTG_14462T0,2507659785,EGZ27956,Pc2109T1C00002611g0001660.1,Pc2113T1C00002340g0000740.1
OG0009633,KAG1703253.1,KAE8883215.1,PITG_03157,PPTG_14463T0,2507659784,EGZ27955,Pc2109T1C00002611g0001670.1,Pc2113T1C00002340g0000730.1
OG0009634,KAG1703254.1,KAE8883214.1,PITG_03156,PPTG_14464T0,2507659783,EGZ27954,Pc2109T1C00002611g0001680.1,Pc2113T1C00002340g0000720.1
OG0009635,KAG1703255.1,KAE8883213.1,PITG_03155,PPTG_14465T0,2507659782,EGZ27953,Pc2109T1C00002611g0001690.1,Pc2113T1C00002340g0000710.1
OG0009636,KAG1703260.1,KAE8883193.1,PITG_03150,PPTG_14471T0,2507659775,EGZ27946,Pc2109T1C00002611g0001730.1,Pc2113T1C00002340g0000670.1
OG0009637,KAG1703261.1,KAE8883190.1,PITG_03149,PPTG_14472T0,2507659774,EGZ27945,Pc2109T1C00002611g0001740.1,Pc2113T1C00002340g0000660.1
OG0009639,KAG1703263.1,KAE8883188.1,PITG_03148,PPTG_14474T0,2507659772,EGZ27941,Pc2109T1C00002611g0001760.1,Pc2113T1C00002340g0000640.1
OG0009640,KAG1703267.1,KAE8883260.1,PITG_03144,PPTG_14478T0,2507659770,EGZ27937,Pc2109T1C00002611g0001790.1,Pc2113T1C00002340g0000600.1
OG0009641,KAG1703268.1,KAE8883259.1,PITG_03143,PPTG_14479T0,2507659769,EGZ27936,Pc2109T1C00002611g0001800.1,Pc2113T1C00002340g0000590.1
OG0009642,KAG1703269.1,KAE8883202.1,PITG_03142,PPTG_14480T0,2507659767,EGZ27935,Pc2109T1C00002611g0001810.1,Pc2113T1C00002340g0000580.1
OG0009643,KAG1703287.1,KAE8883231.1,PITG_03128,PPTG_14494T0,2507659748,EGZ27913,Pc2109T1C00002611g0001920.1,Pc2113T1C00002340g0000480.1
OG0009644,KAG1703295.1,KAE8883156.1,PITG_03119,PPTG_14505T0,2507659744,EGZ27899,Pc2109T1C00002611g0002050.1,Pc2113T1C00002340g0000380.1
OG0009645,KAG1703296.1,KAE8883155.1,PITG_03118,PPTG_14506T0,2507659743,EGZ27898,Pc2109T1C00002611g0002060.1,Pc2113T1C00002340g0000370.1
OG0009646,KAG1703297.1,KAE8883114.1,PITG_03117,PPTG_14507T0,2507659742,EGZ27897,Pc2109T1C00002611g0002070.1,Pc2113T1C00002340g0000360.1
OG0009647,KAG1703299.1,KAE8883115.1,PITG_03115,PPTG_14508T0,2507659741,EGZ27896,Pc2109T1C00002611g0002080.1,Pc2113T1C00002340g0000350.1
OG0009648,KAG1703302.1,KAE8883117.1,PITG_03112,PPTG_14511T0,2507659739,EGZ27893,Pc2109T1C00002611g0002110.1,Pc2113T1C00002340g0000320.1
OG0009649,KAG1703303.1,KAE8888866.1,PITG_03111,PPTG_14514T0,2507659737,EGZ27892,Pc2109T1C00002611g0002120.1,Pc2113T1C00002340g0000310.1
OG0009650,KAG1703304.1,KAE8889031.1,PITG_03110,PPTG_14515T0,2507659736,EGZ27891,Pc2109T1C00002611g0002140.1,Pc2113T1C00002340g0000300.1
OG0009651,KAG1703311.1,KAE8888848.1,PITG_03103,PPTG_14521T0,2507659732,EGZ27885,Pc2109T1C00002611g0002190.1,Pc2113T1C00002340g0000240.1
OG0009652,KAG1703315.1,KAE8888846.1,PITG_03102,PPTG_14523T0,2507659727,EGZ27882,Pc2109T1C00002611g0002200.1,Pc2113T1C00002340g0000230.1
OG0009653,KAG1703316.1,KAE8888845.1,PITG_03101,PPTG_14524T0,2507659726,EGZ27881,Pc2109T1C00002611g0002210.1,Pc2113T1C00002340g0000220.1
OG0009654,KAG1703317.1,KAE8888850.1,PITG_03098,PPTG_14525T0,2507659474,EGZ27880,Pc2109T1C00002611g0002220.1,Pc2113T1C00002340g0000210.1
OG0009655,KAG1703329.1,KAE8888925.1,PITG_03085,PPTG_14540T0,2507659729,EGZ27868,Pc2109T1C00002611g0002310.1,Pc2113T1C00002340g0000160.1
OG0009656,KAG1703331.1,KAE8889120.1,PITG_03084,PPTG_14541T0,2507659461,EGZ27865,Pc2109T1C00002611g0002330.1,Pc2113T1C00002340g0000140.1
